namespace,node,replicaset,owner_kind,instance_type,pods_count
victoria-metrics,ip-172-16-43-244.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.12xlarge,2
victoria-metrics,ip-172-16-43-244.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.12xlarge,1
victoria-metrics,ip-172-16-43-244.ec2.internal,vmstorage-merchant-journey-stable,StatefulSet,r6g.12xlarge,1
victoria-metrics,ip-172-16-43-244.ec2.internal,vmstorage-shopper-journey-stable,StatefulSet,r6g.12xlarge,1
victoria-metrics,ip-172-16-49-200.ec2.internal,vminsert-developer-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-49-200.ec2.internal,vmselect-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-49-200.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-53-28.ec2.internal,vminsert-developer-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-53-28.ec2.internal,vmsingle-internal-monitoring,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-53-28.ec2.internal,vmstorage-blackfriday-stable,StatefulSet,r6g.8xlarge,2
victoria-metrics,ip-172-16-53-28.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-53-28.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-54-211.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-54-211.ec2.internal,vmselect-tech-infra-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-54-211.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-57-94.ec2.internal,vminsert-shopper-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-57-94.ec2.internal,vmselect-shopper-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-57-94.ec2.internal,vmstorage-blackfriday-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-57-94.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,2
victoria-metrics,ip-172-16-60-152.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-60-152.ec2.internal,vmselect-merchant-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-60-152.ec2.internal,vmstorage-blackfriday-stable,StatefulSet,r6g.8xlarge,2
victoria-metrics,ip-172-16-60-152.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-60-152.ec2.internal,vmstorage-merchant-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-60-50.ec2.internal,victoria-metrics-operator-ob3-stable,Deployment,t4g.2xlarge,1
victoria-metrics,ip-172-16-60-50.ec2.internal,vmagent-prd-vm-self-monitoring,Deployment,t4g.2xlarge,1
victoria-metrics,ip-172-16-60-50.ec2.internal,vmagent-vm-monitoring,Deployment,t4g.2xlarge,1
victoria-metrics,ip-172-16-60-50.ec2.internal,vminsert-o11y-internal,Deployment,t4g.2xlarge,1
victoria-metrics,ip-172-16-60-50.ec2.internal,vmselect-o11y-internal,StatefulSet,t4g.2xlarge,1
victoria-metrics,ip-172-16-62-146.ec2.internal,vminsert-shopper-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-146.ec2.internal,vmselect-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-146.ec2.internal,vmstorage-blackfriday-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-146.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-179.ec2.internal,vmselect-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-179.ec2.internal,vmselect-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-179.ec2.internal,vmstorage-developer-journey-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-242.ec2.internal,vminsert-merchant-journey-stable,Deployment,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-242.ec2.internal,vmselect-janus-stable,StatefulSet,r6g.8xlarge,1
victoria-metrics,ip-172-16-62-242.ec2.internal,vmstorage-janus-stable,StatefulSet,r6g.8xlarge,1
