,name,timestamp,value,__replica__,owner_is_controller,owner_name,instance,cluster,namespace,pod,job,owner_kind
50,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
51,kube_pod_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
52,kube_pod_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
53,kube_pod_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
54,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
55,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,activity-flow,otel-o11y-ob3-af-stable-opentelemetry-collector-7f69d9fcc-s68np,kube-state-metrics,ReplicaSet
56,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
57,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
58,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
59,kube_pod_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
60,kube_pod_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
61,kube_pod_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
62,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
63,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-gv7np,kube-state-metrics,ReplicaSet
64,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
65,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
66,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
67,kube_pod_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
68,kube_pod_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
69,kube_pod_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
70,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
71,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,aws-load-balancer-controller-567f967d9,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,aws-load-balancer-controller,aws-load-balancer-controller-567f967d9-x7z5t,kube-state-metrics,ReplicaSet
72,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
73,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
74,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
75,kube_pod_owner,1730161869,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
76,kube_pod_owner,1730162469,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
77,kube_pod_owner,1730163069,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
78,kube_pod_owner,1730163669,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
79,kube_pod_owner,1730164269,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-0,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-0-0,kube-state-metrics,StatefulSet
80,kube_pod_owner,1730160069,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-1,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-1-0,kube-state-metrics,StatefulSet
81,kube_pod_owner,1730160669,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-1,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-1-0,kube-state-metrics,StatefulSet
82,kube_pod_owner,1730161269,1,prd-ti-o11y-eks-use1-ob3,True,chi-clickhouse-signoz-ch-cluster-0-1,o11y-kube-state-metrics:8080,prd-ti-o11y-eks-use1-ob3,clickhouse,chi-clickhouse-signoz-ch-cluster-0-1-0,kube-state-metrics,StatefulSet
